par_id,rmse,nse,r,re,mae,nmae
p001,7.43784071412539,-1.1650107390182,0.278856063250805,0.581479455743719,5.96286520402725,0.618068678729897
p002,6.14902657675933,-0.479718311592183,0.286093566985102,0.366539170054246,5.025750371528,0.477310294934424
p003,6.90764910309831,-0.867354807485143,0.281270894379771,0.479665714329991,5.52196331775352,0.549385425364135
p004,5.98343028695059,-0.40109240500308,0.28823770762392,0.348064598530855,4.94505184056008,0.465875752579573
p005,7.27085793544277,-1.0688910754675,0.284317328872501,0.547395202684126,5.80876469612122,0.59395311969062
p006,6.27910025359939,-0.542983004084898,0.288729733159288,0.403032402296762,5.15141753660489,0.498796123531416
p007,8.55441223430111,-1.86382619956895,0.271030159401683,0.698720514953399,6.81735849053892,0.7115361481189
p008,7.08610822826175,-0.965087397042957,0.286858843224389,0.522782828253397,5.68448561283007,0.576816022552861
p009,8.02212985552018,-1.51852162029936,0.282292955018913,0.646819035227191,6.33274663964363,0.66440202170648
p010,8.72883061332386,-1.98179951544707,0.273311239440082,0.714911144831642,6.99809598302188,0.726969653590548
p011,7.68052691231723,-1.30859812458749,0.277640154773821,0.590434886746559,6.08433723025126,0.626297537803094
p012,8.19622209271479,-1.62901911589778,0.277604546690113,0.659686765094708,6.49790849261088,0.67799922426456
p013,8.42684349723044,-1.77904874624771,0.271507760455535,0.687352039879147,6.69161013479102,0.700575268446352
p014,7.0276069274905,-0.932774702220637,0.300599500702587,0.519730214707981,5.6257137314914,0.571607206042153
p015,8.04922424731475,-1.53556274226137,0.270741542994917,0.64896162858517,6.37036929228534,0.668157861213454
p016,7.18207965913418,-1.01867657529624,0.289616470145227,0.547672457509366,5.77497889211733,0.592809859054385
p017,7.52743826998588,-1.21748511565079,0.284098558652951,0.566206828065377,5.96552761711486,0.608809029417094
p018,8.09096765841785,-1.56192987691853,0.275702614342258,0.641029953578334,6.42918285474385,0.665889404229396
p019,7.28669112021389,-1.07791141427737,0.285078192592595,0.565416026733635,5.86244530939076,0.605735893156085
p020,8.63721841309432,-1.91953786277608,0.270924466841388,0.706311087741545,6.90402797052305,0.718963965660812
p021,7.26145833028536,-1.0635452994327,0.282200328104897,0.52986470077985,5.76185934314989,0.58293498209946
p022,7.41730563587864,-1.15307251827885,0.288657582305238,0.578457226299556,5.92408566474915,0.613855820355889
