par_id,rmse,nse,r,re,mae,nmae
p001,5.01155528490369,-1.43253633595371,0.386423984284209,0.443901451719594,4.33619074950244,0.463053149562565
p002,4.46534209195526,-0.931184455274943,0.371541755302546,0.379353414625081,3.7965930833137,0.39621360310008
p003,1.90502729746665,0.648506991248975,0.67991516150091,-0.0917107722550855,1.38201867203375,0.11960585916029
p004,3.33255787970034,-0.075646793422693,0.310162154243732,-0.0104016633670625,2.18395046964375,0.176298956895855
p005,4.52481571766885,-0.982969697927804,0.192996627475862,0.376804393184185,3.96542046918991,0.418020282174198
p006,3.19131433600694,0.0135991194071823,0.479461105986447,-0.129212092166358,2.50639787649053,0.215415275233132
p007,5.26630167443755,-1.68612211313681,0.40633015327335,0.461947646606682,4.56722337054944,0.467912704260742
p008,3.58979248064304,-0.248110313907719,0.179667667645488,0.192006141002519,2.92943073601024,0.285281269659562
p009,4.08511745793296,-0.616305241529356,0.121511251453104,-0.0949160964874996,2.99815723984691,0.24071089154237
p010,4.34627920649574,-0.829572101326839,0.410407195760228,0.356950740123272,3.67242208673239,0.37570914984989
p011,5.14689273096202,-1.5656919936906,0.48341000271644,0.470209150500852,4.61751924929495,0.475429449409699
p012,4.03981660302716,-0.580656801654798,0.270945786801384,0.304228276011857,3.54514923304905,0.36209034372502
p013,4.27611156482648,-0.770974631163917,0.292696710460192,0.340879871456573,3.71910938516712,0.380778959914182
p014,3.40550719506506,-0.123253781525778,0.147976919947377,0.120367776655367,2.81706501179313,0.260123016662588
p015,3.32187011726863,-0.0687584973305522,0.689498397036891,0.185297604589035,2.78310975680996,0.253810081816906
p016,4.06231603042952,-0.598312508088442,0.129845676428443,-0.0766626612420108,2.96170848540761,0.240587733989553
p017,3.73859446275223,-0.353726722007119,0.401262450453359,0.23459887587308,2.86647565854551,0.283219189100461
p018,4.10990930015412,-0.635982901887794,0.112462003018846,-0.109325308000361,3.04609475239928,0.242813926069567
p019,5.8515713393693,-2.31634186315042,0.314785390440418,0.538036270440304,5.19337800173242,0.548368233677344
p020,3.84296997559373,-0.430369588258422,0.180239601105865,-0.0291158338940427,2.62157207090994,0.215564399316122
p021,3.42722947345296,-0.137628996354608,0.254304763089675,0.193812946561126,2.93989004888505,0.288939996079752
p022,4.60815599056821,-1.05668901707345,0.23112677178603,0.389173102456325,4.00661731197378,0.424285119551098
p023,4.12644154506375,-0.649170963073053,0.249201418134701,0.322704019509122,3.57939701355542,0.372940766483482
p024,4.45456254600644,-0.921871769177279,0.262326609692426,0.368238809826612,3.88215043441578,0.407054768723011
p025,3.31426396721258,-0.0638697867571174,0.131602767043095,0.142425742027979,2.9391651869078,0.275807005903298
p026,3.70237353607251,-0.327622949321181,0.326521090505873,0.228858942108133,3.03943179100561,0.297427461943004
p027,3.73924635108138,-0.354198854300365,0.191867108919227,0.242749334327084,3.23623723771022,0.324048368897478
p028,4.77957453685212,-1.21254831209352,0.321622309500858,0.414345316194873,4.15598410146821,0.43945403372045
p029,4.06920989722973,-0.603741875402027,0.129910471561012,0.305871474025583,3.61830368270122,0.372175237805275
p030,3.45776726203704,-0.157992645593661,0.504629402674747,0.188011693587923,2.38117042822375,0.226174783914638
p031,5.15325299756465,-1.57203701338615,0.360036811313476,0.460574404167001,4.52074220295015,0.478767087060574
p032,5.27409818912572,-1.69408135813356,0.39194233528411,0.475397164208785,4.61309487831567,0.490417806844796
p033,3.35940978935039,-0.0930505618624415,0.196739352361694,0.091411843470366,2.63111787955265,0.236903659869751
p034,3.98106640221896,-0.535016782081399,0.233262907387082,0.297775514119106,3.45894112983399,0.352298867177737
p035,4.80284953292343,-1.23414958222562,0.471077036896088,0.350536661604769,3.6070499095048,0.356721621381038
p036,3.28503822403025,-0.0451897440665339,0.237464244531056,0.0556991414287428,2.38879325431576,0.207994956929889
p037,3.58856083790338,-0.247254018003815,0.282994773724944,0.238353474309588,3.11816068832717,0.314651577409664
p038,3.39996071954832,-0.11959792304252,0.125447718211982,0.165940478350883,3.03386222418964,0.289427487709004
p039,3.49293258180602,-0.18166586866464,0.232430861239267,0.11741906728767,2.601412636259,0.240703672944003
p040,4.36885425588064,-0.848627455984226,0.133468025400844,-0.123305780800913,3.3116225834115,0.271855325942342
p041,4.75424472928503,-1.18915923474557,0.495663940414976,0.410984709017829,4.19643095504227,0.423032373417736
p042,5.5577779240986,-1.99169050968859,0.395678438185611,0.50780445281512,4.90180192698925,0.51916823992551
p043,5.04197144244176,-1.4621530635403,0.0856266293591045,0.438492942091361,4.37904649920549,0.466169323871678
p044,4.1773491999309,-0.690113407908556,0.473027091695978,0.279341642982198,3.12839061864183,0.305494539429343
p045,2.90590568923743,0.182143112436768,0.462201131733303,-0.0919587422210736,1.92073773494034,0.146550881409008
p046,4.93009502216163,-1.35409976945936,0.496829006961424,0.405912506537668,4.1419174970603,0.413256907465258
p047,4.52049613753931,-0.979185451894899,0.213891410138894,0.375342012195746,3.94077519333648,0.414420597049326
p048,4.75517383967317,-1.19001496239488,0.27320837292031,0.409253365855525,4.10587679645525,0.436353382641451
p049,4.93421381756786,-1.35803482771107,0.133330606118035,0.425978659956532,4.25695879860334,0.453140169229266
p050,4.80172352561969,-1.23310213160857,0.438573669388109,0.40141194631256,4.07078791999343,0.413785355823175
