Date,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-03-03 00:00:00,170.62518,281.82167,-1.1287483,93.525261,5.9893823,9.81e-08,9.81e-08
1979-03-04 00:00:00,226.76845,248.09501,-1.3191589,92.558918,6.5194387,1.212e-07,1.212e-07
1979-03-05 00:00:00,76.60644,340.21791,4.2579208,91.082386,7.3958975,7.1577e-06,0
1979-03-06 00:00:00,97.189431,339.03291,4.8450015,88.800814,5.8222307,2.09212e-05,0
1979-03-07 00:00:00,215.83811,292.24583,3.3600085,83.639486,4.9434001,3.0037e-06,0
1979-03-08 00:00:00,230.66683,265.48417,0.17000605,85.091306,7.3117198,0,0
1979-03-09 00:00:00,181.76358,276.47042,-0.4845782,77.259052,4.9645726,3.2328e-06,3.2328e-06
1979-03-10 00:00:00,81.597957,302.47,0.57750727,86.14002,6.3070014,5.6098e-06,0
1979-03-11 00:00:00,109.74204,292.72292,-0.52540944,80.361324,8.6054809,4.7915e-06,4.7915e-06
1979-03-12 00:00:00,151.73355,234.9,-7.7579127,66.651909,13.129415,0,0
1979-03-13 00:00:00,181.64533,237.42708,-6.1629115,75.840449,8.3414585,1.942e-07,1.942e-07
1979-03-14 00:00:00,85.39733,312.9,2.5987602,86.76695,8.9436149,5.1591001e-06,0
1979-03-15 00:00:00,184.41733,226.95875,-9.0666578,61.1709,11.755457,0,0
1979-03-16 00:00:00,139.24352,252.78001,-9.4145747,71.279408,5.8722277,0,0
1979-03-17 00:00:00,170.64711,271.15251,-4.171244,73.784467,5.3423631,0,0
1979-03-18 00:00:00,178.45016,222.68709,-5.7654086,79.996745,9.2019953,0,0
1979-03-19 00:00:00,184.41738,270.20417,-1.3633242,80.246851,8.1976835,0,0
1979-03-20 00:00:00,259.41414,241.62667,0.50875753,72.582451,9.7643914,0,0
1979-03-21 00:00:00,279.35385,267.29001,3.8387568,79.119056,5.9244333,0,0
1979-03-22 00:00:00,287.65782,243.89542,6.1095901,66.057302,3.918763,0,0
1979-03-23 00:00:00,290.28077,251.25209,8.9279304,56.448019,4.6318794,0,0
1979-03-24 00:00:00,247.00941,284.50542,8.0366709,75.713013,12.113333,1.3422e-06,0
1979-03-25 00:00:00,226.93822,320.72834,9.9233439,87.760282,9.9142278,4.7762001e-06,0
1979-03-26 00:00:00,172.46114,295.49959,3.7587474,74.529604,8.3212403,1.28e-08,0
1979-03-27 00:00:00,190.3349,262.77043,-4.1524961,41.271014,12.597382,0,0
1979-03-28 00:00:00,315.10755,227.51042,-2.0595777,45.518276,7.0869724,0,0
1979-03-29 00:00:00,116.68188,307.23083,1.8150052,80.768756,7.1520115,1.1569e-06,0
1979-03-30 00:00:00,70.487175,329.20125,4.7737556,91.604048,5.1445267,1.5189e-06,0
1979-03-31 00:00:00,132.74966,336.84208,8.0441706,87.778528,5.218194,1.5666e-06,0
1979-04-01 00:00:00,158.76791,318.55626,6.8750066,84.457946,5.9019925,1.3e-08,0
1979-04-02 00:00:00,84.345867,313.46417,1.6379232,89.731024,11.168761,1.985e-05,0
1979-04-03 00:00:00,209.06088,296.585,5.0770915,77.242888,5.2554465,1.5544e-06,0
1979-04-04 00:00:00,291.24184,249.255,2.653758,67.87741,6.8812304,9.334e-07,0
1979-04-05 00:00:00,181.58119,297.36542,2.0475085,82.111049,7.6621727,8.1812999e-06,0
1979-04-06 00:00:00,110.1962,274.49126,0.17333883,68.305958,10.036469,4.193e-07,0
1979-04-07 00:00:00,135.76782,276.95417,-2.0212438,69.226303,15.119946,1.948e-07,1.948e-07
1979-04-08 00:00:00,306.05851,232.11542,-2.0570791,58.132274,9.4074552,9.8129996e-07,9.8129996e-07
1979-04-09 00:00:00,113.46149,296.79875,-1.5654154,87.56488,6.2031739,1.80876e-05,1.80876e-05
1979-04-10 00:00:00,231.54163,280.64126,0.091671244,82.083691,11.854354,2.418e-06,0
1979-04-11 00:00:00,333.11842,209.50083,-0.37623698,70.22971,10.311272,0,0
1979-04-12 00:00:00,327.1482,231.27958,2.4308411,64.371683,8.1304007,0,0
1979-04-13 00:00:00,327.43702,242.25875,3.0720904,75.137905,6.2708124,0,0
1979-04-14 00:00:00,137.48165,300.96167,1.8862511,86.595151,6.5367325,8.6652e-06,0
1979-04-15 00:00:00,130.37904,307.10125,3.3233416,85.262884,2.3428536,1.1034e-06,0
1979-04-16 00:00:00,122.07175,314.10584,3.178757,85.336446,3.6478136,1.1438e-06,0
1979-04-17 00:00:00,174.93934,303.36125,4.5120941,71.743911,7.3572422,7.74e-08,0
1979-04-18 00:00:00,234.07046,289.91125,3.4641739,60.909444,7.8368432,0,0
1979-04-19 00:00:00,228.15573,285.41125,3.8362556,62.775803,6.8983746,0,0
1979-04-20 00:00:00,269.12986,280.86626,4.8795881,60.395191,5.638897,0,0
1979-04-21 00:00:00,351.11852,240.19792,7.4500023,50.065619,2.6187979,0,0
1979-04-22 00:00:00,165.60541,300.46625,8.378759,63.297485,4.0904942,0,0
1979-04-23 00:00:00,344.07084,270.71041,10.707086,62.727332,6.3551624,0,0
1979-04-24 00:00:00,330.85699,284.58125,11.180002,55.993228,4.5786529,0,0
1979-04-25 00:00:00,221.77444,320.34334,11.467096,67.807394,7.584818,2.857e-07,0
1979-04-26 00:00:00,137.18653,353.71917,10.916259,82.220418,7.7850654,1.6583e-06,0
1979-04-27 00:00:00,120.05348,370.46667,14.079172,94.220982,10.766954,2.72751e-05,0
1979-04-28 00:00:00,330.13097,336.17959,14.97293,83.336247,4.4792871,5.3905e-06,0
1979-04-29 00:00:00,220.42977,348.53583,12.285438,82.440648,4.7003917,4.7281e-06,0
1979-04-30 00:00:00,269.8624,336.22666,11.937082,68.813942,3.1779908,0,0
1979-05-01 00:00:00,227.84396,308.03709,10.837506,58.878113,4.9460292,0,0
1979-05-02 00:00:00,282.41103,282.66168,6.1800044,67.770071,7.2638697,1.0784e-06,0
1979-05-03 00:00:00,284.62501,293.66625,7.9541743,65.512255,4.920808,4.9727e-06,0
1979-05-04 00:00:00,291.57085,328.00417,11.055011,81.698282,6.404153,3.2117999e-06,0
1979-05-05 00:00:00,248.78245,292.18543,5.8804209,69.928057,8.7576434,0,0
1979-05-06 00:00:00,315.60398,275.32376,5.3995911,62.796819,5.1349474,0,0
1979-05-07 00:00:00,319.20292,263.22083,8.3466672,53.481428,3.8624108,0,0
1979-05-08 00:00:00,349.30126,300.27584,13.688346,59.898365,5.8628354,0,0
1979-05-09 00:00:00,349.69061,343.57834,21.106265,69.797201,6.3490897,0,0
