!datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Surface_Level_Barometric_Pressure_pascal	Air_Temperature_celsius	Relative_Humidity_percent	Cloud_Cover_decimalFraction	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerSecond
1979-05-30 00:00:00	3.4383716	0	10000	13.826255	82.43004	0.7885506	219.8415	1.0792246e-10
1979-05-31 00:00:00	4.2053224	0	10000	14.893336	73.116608	0.50837169	308.6375	3.5e-12
1979-06-01 00:00:00	1.8427637	0	10000	16.539587	76.208777	0.73497991	238.69721	7.662037e-13
1979-06-02 00:00:00	3.0865897	0	10000	17.248754	80.163007	0.75423356	230.51892	0
1979-06-03 00:00:00	3.1749685	0	10000	17.564586	77.075496	0.82216371	205.72383	0
1979-06-04 00:00:00	2.4235206	0	10000	17.035833	70.396249	0.71340056	248.26704	3.066551e-11
1979-06-05 00:00:00	2.8292415	0	10000	18.003346	77.452857	0.53526011	298.72304	8.5694445e-11
1979-06-06 00:00:00	3.6401349	0	10000	14.488339	68.445121	0.51584992	311.54437	3.3564815e-13
1979-06-07 00:00:00	4.2286661	0	10000	16.08833	72.743306	0.58136971	291.23505	0
1979-06-08 00:00:00	4.7299305	0	10000	18.808335	85.457159	0.56739927	287.51954	0
1979-06-09 00:00:00	2.7983	0	10000	21.311667	85.695067	0.81465824	203.61696	7.3043981e-12
1979-06-10 00:00:00	4.9562674	0	10000	20.696675	88.365467	0.91294162	164.38433	0
1979-06-11 00:00:00	4.370799	0	10000	15.945008	90.881469	1	102.82383	8.2641204e-11
1979-06-12 00:00:00	6.0938626	0	10000	11.113334	81.422789	0.71063123	255.28892	1.4840278e-11
1979-06-13 00:00:00	5.3714591	0	10000	10.553753	69.524837	0.61564777	289.50454	0
1979-06-14 00:00:00	3.6593938	0	10000	12.936672	67.015279	0.4585626	329.84375	0
1979-06-15 00:00:00	4.8289334	0	10000	18.447923	73.237492	0.47400507	317.09071	0
1979-06-16 00:00:00	4.7490882	0	10000	21.989169	74.575564	0.44089471	317.61708	0
1979-06-17 00:00:00	3.6407354	0	10000	22.077924	76.772468	0.58507719	281.73729	3.5509259e-12
1979-06-18 00:00:00	4.1650156	0	10000	20.412926	78.641384	0.56272718	290.1198	8.6921296e-13
1979-06-19 00:00:00	4.0736623	0	10000	16.055427	69.118738	0.48070634	320.71671	0
1979-06-20 00:00:00	2.6549012	0	10000	15.870833	63.358894	0.46516477	326.34529	0
1979-06-21 00:00:00	3.9192847	0	10000	14.536254	67.095277	0.46895172	325.99008	0
1979-06-22 00:00:00	3.4791303	0	10000	15.773337	72.610538	0.56799467	297.55713	0
1979-06-23 00:00:00	4.5390118	0	10000	16.070418	82.123517	0.67832527	261.11416	0
1979-06-24 00:00:00	5.5653531	0	10000	11.775836	84.80811	0.96516458	149.44075	0
1979-06-25 00:00:00	5.4482531	0	10000	11.292921	74.845208	0.74395877	244.59683	0
1979-06-26 00:00:00	2.4445782	0	10000	12.977097	66.174485	0.48247852	324.25946	0
1979-06-27 00:00:00	5.6999292	0	10000	14.360836	76.193902	0.58462694	293.01067	1.6777778e-11
1979-06-28 00:00:00	2.2316805	0	10000	16.662501	80.966327	0.81339264	211.33633	5.2657406e-11
1979-06-29 00:00:00	2.6958013	0	10000	17.463752	81.390151	0.53661899	299.75716	2.8706018e-11
1979-06-30 00:00:00	4.8366447	0	10000	16.63709	85.503228	0.90380657	172.85417	8.0800928e-11
1979-07-01 00:00:00	5.1280143	0	10000	18.211253	89.677135	0.84514625	194.62213	5.0449191e-10
1979-07-02 00:00:00	3.0741444	0	10000	18.082507	81.325958	0.79099771	217.40696	2.512037e-11
1979-07-03 00:00:00	6.5913093	0	10000	17.168757	71.998232	0.45872537	320.50333	7.7627315e-12
1979-07-04 00:00:00	4.5266572	0	10000	12.636254	69.886857	0.57371227	297.4447	6.875e-13
1979-07-05 00:00:00	5.8027934	0	10000	10.295428	74.667438	0.83532792	207.43	3.1990741e-12
1979-07-06 00:00:00	5.0322593	0	10000	12.720841	74.07444	0.79979928	219.63521	0
1979-07-07 00:00:00	3.7112932	0	10000	15.622505	70.083187	0.5295127	304.46254	0
1979-07-08 00:00:00	3.0449687	0	10000	18.871671	69.374094	0.43479629	321.47388	0
1979-07-09 00:00:00	3.0545463	0	10000	20.44584	71.043539	0.41640334	321.33392	0
1979-07-10 00:00:00	3.1597419	0	10000	20.600839	74.480145	0.46677956	308.66204	0
1979-07-11 00:00:00	3.180027	0	10000	19.792928	77.446494	0.66515988	255.91675	1.0555556e-12
1979-07-12 00:00:00	2.6330712	0	10000	20.868757	81.053931	0.83040202	195.63508	9.6296296e-13
1979-07-13 00:00:00	2.7758678	0	10000	23.539176	72.867588	0.57671317	275.63304	3.375e-12
1979-07-14 00:00:00	1.927873	0	10000	24.250841	71.044074	0.56494977	277.51758	1.2128472e-11
1979-07-15 00:00:00	5.0044905	0	10000	21.887927	85.390368	0.56686956	275.06508	2.4380787e-11
1979-07-16 00:00:00	2.8787992	0	10000	20.219172	88.889149	0.81281998	199.25887	7.0774306e-11
1979-07-17 00:00:00	3.3352983	0	10000	20.918752	82.926661	0.654426	252.05692	1.1342245e-10
1979-07-18 00:00:00	2.3824992	0	10000	19.05459	81.867174	0.73624798	228.50396	4.6412037e-11
1979-07-19 00:00:00	2.3110749	0	10000	19.470007	70.488414	0.40149469	318.40225	0
1979-07-20 00:00:00	2.7132465	0	10000	20.702924	63.221054	0.42438811	313.93137	2.7777778e-14
1979-07-21 00:00:00	2.5336384	0	10000	21.562512	69.114617	0.55320195	280.48962	2.6388889e-13
1979-07-22 00:00:00	3.3065711	0	10000	22.280424	73.988894	0.37204112	314.15875	0
1979-07-23 00:00:00	2.2176344	0	10000	22.206265	73.416223	0.48579932	291.65708	1.3608796e-11
1979-07-24 00:00:00	3.2909639	0	10000	22.265838	79.179774	0.73397062	221.23396	7.005787e-12
1979-07-25 00:00:00	3.1441175	0	10000	22.965847	85.675469	0.86832152	170.53904	9.355324e-11
1979-07-26 00:00:00	3.7774056	0	10000	23.428754	83.93096	0.69246883	229.20484	1.4824421e-10
1979-07-27 00:00:00	2.8108617	0	10000	22.901674	82.573295	0.77331981	204.02379	2.1458333e-11
1979-07-28 00:00:00	1.5111022	0	10000	23.287091	85.152736	0.66017229	236.75662	0
1979-07-29 00:00:00	1.8248517	0	10000	23.118337	79.117267	0.66315317	237.40321	1.0497917e-10
1979-07-30 00:00:00	2.3719091	0	10000	22.950842	77.853286	0.63152825	246.02605	0
1979-07-31 00:00:00	4.2678526	0	10000	22.99543	82.105074	0.5559574	262.61875	8.7268519e-13
