"",-33.000,-32.500,-32.000,-31.500,-31.000,-30.500,-30.000,-29.500,-29.000,-28.500,-28.000,-27.500,-27.000,-26.500,-26.000,-25.500,-25.000,-24.500,-24.000,-23.500,-23.000,-22.500,-22.000,-21.500,-21.000,-20.500,-20.000,-19.500,-19.000,-18.500,-18.000,-17.500,-17.000,-16.500,-16.000,-15.500,-15.000,-14.500,-14.000,-13.500,-13.000,-12.500,-12.000,-11.500,-11.000,-10.500,-10.000,-9.500,-9.000,-8.500,-8.000,-7.500,-7.000,-6.500,-6.000,-5.500,-5.000,-4.500,-4.000,-3.500,-3.000,-2.500,-2.000,-1.500,-1.000,-0.500,0.000
149.8333,NaN,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
150.8333,NaN,-1.0074E-007,-1.0074E-007,-9.6176E-008,-6.4492E-008,-2.2878E-008,-2.1308E-008,-1.3980E-008,-5.4672E-009,1.9404E-008,7.1504E-007,1.6257E-006,3.0972E-006,6.1151E-006,1.0676E-005,1.4843E-005,1.9107E-005,2.2350E-005,1.9387E-005,1.6945E-005,1.4742E-005,1.9053E-005,3.1217E-005,6.1144E-005,7.8976E-005,9.5712E-005,1.1408E-004,1.4111E-004,1.6389E-004,1.8535E-004,1.9014E-004,1.9383E-004,1.7725E-004,1.6133E-004,1.2083E-004,1.1033E-004,1.0715E-004,1.0218E-004,1.3188E-004,1.6484E-004,2.1350E-004,2.4322E-004,2.6295E-004,2.3398E-004,2.4117E-004,2.2758E-004,2.0914E-004,2.1632E-004,2.1128E-004,2.1121E-004,2.6137E-004,3.8326E-004,5.2818E-004,6.2531E-004,8.3535E-004,1.4795E-003,2.3303E-003,2.7092E-003,2.7458E-003,1.8548E-003,9.6655E-004,1.6165E-003,4.3791E-003,1.4662E-003,2.7267E-004,8.2841E-004,8.2841E-004
151.8333,NaN,3.0611E-007,3.0611E-007,9.7271E-007,1.0595E-006,2.9180E-007,4.4774E-007,2.2566E-006,3.9281E-006,5.3308E-006,7.5371E-006,8.5510E-006,9.0217E-006,1.1228E-005,1.3616E-005,1.5172E-005,1.7983E-005,2.2871E-005,2.5490E-005,3.2042E-005,4.0228E-005,5.1938E-005,6.0408E-005,7.7807E-005,8.2058E-005,8.8886E-005,9.7853E-005,1.1308E-004,1.2639E-004,1.4489E-004,1.5768E-004,1.7659E-004,1.7342E-004,1.5927E-004,1.1957E-004,1.1972E-004,1.3718E-004,1.4255E-004,1.7103E-004,1.7231E-004,1.9385E-004,2.1437E-004,2.3538E-004,2.1304E-004,2.2360E-004,2.0896E-004,1.9257E-004,2.1395E-004,2.3517E-004,2.6026E-004,3.3131E-004,4.1316E-004,5.3982E-004,7.3756E-004,1.0659E-003,1.4837E-003,2.0563E-003,2.4160E-003,2.5185E-003,2.4279E-003,2.8108E-003,4.1800E-003,3.9310E-003,4.2044E-004,2.6437E-004,1.3875E-005,1.3875E-005
152.8333,NaN,1.2357E-006,1.2357E-006,2.8473E-006,2.9339E-006,7.2842E-007,1.0700E-006,4.9351E-006,8.0062E-006,1.0221E-005,1.3679E-005,1.4328E-005,1.4294E-005,1.7053E-005,2.0044E-005,2.1885E-005,2.5615E-005,3.2658E-005,3.5538E-005,4.3058E-005,5.1271E-005,6.1987E-005,6.7063E-005,8.0468E-005,7.9723E-005,8.2006E-005,8.6892E-005,9.7964E-005,1.0844E-004,1.2486E-004,1.3846E-004,1.5981E-004,1.6319E-004,1.5649E-004,1.2289E-004,1.2813E-004,1.5088E-004,1.5700E-004,1.8338E-004,1.7642E-004,1.8943E-004,2.0237E-004,2.1804E-004,1.9667E-004,2.0801E-004,1.9827E-004,1.8876E-004,2.1935E-004,2.5399E-004,2.9329E-004,3.7939E-004,4.6815E-004,6.0582E-004,8.2183E-004,1.1413E-003,1.4715E-003,1.9214E-003,2.2786E-003,2.5952E-003,2.9982E-003,3.9358E-003,4.5166E-003,3.8296E-004,1.5021E-005,-3.4777E-006,-1.5790E-005,-1.5790E-005
153.8333,NaN,3.2175E-006,3.2175E-006,6.5485E-006,6.9270E-006,1.7612E-006,2.3575E-006,9.1857E-006,1.5508E-005,1.9728E-005,2.4535E-005,2.5889E-005,2.3071E-005,2.8101E-005,3.0987E-005,3.2471E-005,3.5776E-005,4.1551E-005,4.4217E-005,4.9639E-005,5.5731E-005,6.3154E-005,6.6493E-005,7.5225E-005,7.2908E-005,7.3095E-005,7.5844E-005,8.3805E-005,9.2715E-005,1.0742E-004,1.2120E-004,1.4308E-004,1.5070E-004,1.4903E-004,1.2133E-004,1.2947E-004,1.5457E-004,1.6156E-004,1.8629E-004,1.7592E-004,1.8433E-004,1.9303E-004,2.0534E-004,1.8577E-004,1.9884E-004,1.9488E-004,1.9309E-004,2.3475E-004,2.8520E-004,3.4272E-004,4.5322E-004,5.5809E-004,7.0519E-004,9.2015E-004,1.2222E-003,1.5236E-003,1.9935E-003,2.5068E-003,3.2076E-003,3.7467E-003,1.9002E-003,1.6210E-004,1.1177E-004,2.2609E-006,-7.9896E-006,-2.2143E-005,-2.2143E-005
154.8333,NaN,4.6898E-006,4.6898E-006,9.3629E-006,1.0017E-005,2.4938E-006,3.3256E-006,1.2266E-005,2.0302E-005,2.5175E-005,3.3897E-005,3.1674E-005,2.7536E-005,3.2341E-005,3.5773E-005,3.5234E-005,3.8758E-005,4.4955E-005,4.5936E-005,4.9928E-005,5.4435E-005,5.9998E-005,6.2144E-005,6.8002E-005,6.6624E-005,6.6552E-005,6.8687E-005,7.4950E-005,8.2558E-005,9.4736E-005,1.0777E-004,1.2821E-004,1.3690E-004,1.3716E-004,1.1568E-004,1.2307E-004,1.4780E-004,1.5595E-004,1.8087E-004,1.7182E-004,1.8102E-004,1.9106E-004,2.0553E-004,1.8918E-004,2.0677E-004,2.0800E-004,2.1215E-004,2.6547E-004,3.3117E-004,4.0601E-004,5.4250E-004,6.6688E-004,8.3192E-004,1.0627E-003,1.3728E-003,1.6522E-003,2.0585E-003,2.3616E-003,2.4402E-003,1.8612E-003,7.8520E-004,1.2280E-004,1.0012E-004,2.6808E-006,-4.0489E-006,-1.4808E-005,-1.4808E-005
155.8333,NaN,4.2151E-006,4.2151E-006,8.9203E-006,9.1452E-006,2.1800E-006,3.0766E-006,1.2568E-005,2.0862E-005,2.6112E-005,3.2583E-005,3.2491E-005,2.7834E-005,3.2774E-005,3.5138E-005,3.5133E-005,3.7597E-005,4.2579E-005,4.3516E-005,4.7510E-005,5.1852E-005,5.7296E-005,5.8854E-005,6.4789E-005,6.2637E-005,6.2246E-005,6.4185E-005,7.0403E-005,7.7703E-005,8.9754E-005,1.0223E-004,1.2238E-004,1.3097E-004,1.3198E-004,1.1050E-004,1.1898E-004,1.4456E-004,1.5318E-004,1.7925E-004,1.7136E-004,1.8233E-004,1.9438E-004,2.1161E-004,1.9671E-004,2.1792E-004,2.2166E-004,2.2832E-004,2.8865E-004,3.6235E-004,4.4526E-004,5.9361E-004,7.2293E-004,8.8660E-004,1.1034E-003,1.3749E-003,1.5803E-003,1.8643E-003,2.0309E-003,2.0860E-003,1.9501E-003,1.4687E-003,5.9369E-004,4.0795E-004,5.2668E-005,8.6534E-005,2.6727E-005,2.6727E-005
156.8333,NaN,3.9748E-006,3.9748E-006,8.6685E-006,8.7433E-006,2.0478E-006,2.9635E-006,1.3052E-005,2.0722E-005,2.5110E-005,3.1359E-005,3.0645E-005,2.8135E-005,3.0833E-005,3.3304E-005,3.3431E-005,3.5742E-005,4.0614E-005,4.1350E-005,4.5200E-005,4.9643E-005,5.5589E-005,5.6234E-005,6.3332E-005,5.9828E-005,5.9200E-005,6.1099E-005,6.7879E-005,7.5165E-005,8.7662E-005,9.9924E-005,1.1978E-004,1.2840E-004,1.2971E-004,1.0766E-004,1.1762E-004,1.4354E-004,1.5272E-004,1.7959E-004,1.7254E-004,1.8464E-004,1.9798E-004,2.1684E-004,2.0272E-004,2.2585E-004,2.3081E-004,2.3858E-004,3.0232E-004,3.7956E-004,4.6533E-004,6.1711E-004,7.4508E-004,9.0287E-004,1.1073E-003,1.3575E-003,1.5350E-003,1.7872E-003,1.9575E-003,2.1628E-003,2.6364E-003,2.5311E-003,3.5473E-004,7.0423E-005,7.8265E-006,-1.3809E-006,-1.2234E-005,-1.2234E-005
157.8333,NaN,4.4719E-006,4.4719E-006,8.9256E-006,9.5587E-006,2.3598E-006,3.1422E-006,1.1555E-005,1.9064E-005,2.3521E-005,3.1497E-005,2.9190E-005,2.5168E-005,2.9316E-005,3.2152E-005,3.1410E-005,3.4235E-005,3.9717E-005,4.0309E-005,4.3547E-005,4.7244E-005,5.1859E-005,5.3609E-005,5.8536E-005,5.7421E-005,5.7476E-005,5.9511E-005,6.5206E-005,7.2260E-005,8.3536E-005,9.5875E-005,1.1531E-004,1.2452E-004,1.2635E-004,1.0793E-004,1.1685E-004,1.4312E-004,1.5390E-004,1.8214E-004,1.7679E-004,1.9058E-004,2.0595E-004,2.2691E-004,2.1372E-004,2.3883E-004,2.4483E-004,2.5346E-004,3.2049E-004,4.0104E-004,4.8882E-004,6.4292E-004,7.6903E-004,9.2459E-004,1.1323E-003,1.4036E-003,1.6299E-003,1.9653E-003,2.1845E-003,2.1745E-003,1.4730E-003,4.3766E-004,5.2909E-005,2.6187E-005,3.4265E-007,-4.7754E-006,-1.3827E-005,-1.3827E-005
