"",32.500
377.8333,-1.3439E+001
378.8333,-2.0853E+001
379.8333,-5.5561E+001
380.8333,-7.7433E+001
381.8333,-4.7758E+001
382.8333,-2.3641E+001
383.8333,-7.8212E+001
384.8333,-7.7497E+001
385.8333,-2.9814E+001
386.8333,-2.2325E+001
387.8333,-2.2617E+001
388.8333,-5.0293E+001
389.8333,-8.1883E+001
390.8333,-4.0844E+001
391.8333,-2.5143E+001
392.8333,-4.6013E+001
393.8333,-4.1294E+001
394.8333,-3.1724E+001
395.8333,-2.8161E+001
396.8333,-1.6053E+001
397.8333,-3.7588E+001
398.8333,-6.3122E+001
399.8333,-8.3294E+001
400.8333,-7.0830E+001
401.8333,-5.7341E+001
402.8333,-5.7980E+001
403.8333,-7.0073E+001
404.8333,-4.3559E+001
405.8333,-3.6380E+001
406.8333,-5.0454E+001
407.8333,-6.5272E+001
408.8333,-5.8444E+001
409.8333,-8.7632E+001
410.8333,-7.9776E+001
411.8333,-4.6649E+001
412.8333,-4.0851E+001
413.8333,-7.2234E+001
414.8333,-2.9265E+001
415.8333,-1.9981E+001
416.8333,-1.6061E+001
417.8333,-5.5813E+001
418.8333,-7.8249E+001
419.8333,-3.8613E+001
420.8333,-1.7431E+001
421.8333,-1.0564E+001
422.8333,-1.5522E+001
423.8333,-1.8875E+001
424.8333,-1.9238E+001
425.8333,-1.0121E+001
426.8333,-1.8621E+001
427.8333,-4.2277E+001
428.8333,-1.0287E+002
429.8333,-6.5587E+001
430.8333,-7.0230E+001
431.8333,-4.5799E+001
432.8333,-2.2051E+001
433.8333,-7.6245E+000
434.8333,-1.1311E+001
435.8333,-9.1363E+000
436.8333,1.7582E+001
437.8333,1.2672E+001
438.8333,-3.9056E+001
439.8333,-4.6954E+001
440.8333,-5.7270E+001
441.8333,-4.2113E+001
442.8333,-4.4773E+001
443.8333,-3.7856E+001
444.8333,-1.0901E+001
445.8333,-3.2626E+000
446.8333,-7.5383E+000
447.8333,-6.0655E+000
448.8333,-6.9976E+000
449.8333,8.9028E+000
450.8333,-3.2261E+001
451.8333,-8.9008E+001
452.8333,-5.7523E+001
453.8333,-4.0413E+001
454.8333,-2.8078E+001
455.8333,-1.6494E+001
456.8333,-1.1185E+001
457.8333,-3.0508E+001
458.8333,-3.6434E+001
459.8333,-4.6502E+001
460.8333,-3.5696E+001
461.8333,-5.3255E+001
462.8333,-5.2820E+001
463.8333,-4.6254E+001
464.8333,-3.0343E+001
465.8333,-3.5103E+001
466.8333,-2.6267E+001
467.8333,-2.1733E+001
468.8333,-2.8140E+001
469.8333,-2.5968E+001
470.8333,-2.5795E+001
471.8333,-1.8501E+001
472.8333,-1.8924E+001
473.8333,-2.5753E+001
474.8333,-2.2766E+001
475.8333,-1.1347E+001
476.8333,-1.8382E+000
477.8333,-5.2297E+000
478.8333,-1.9305E+001
479.8333,-1.6484E+001
480.8333,-1.1853E+001
481.8333,3.8773E+000
482.8333,1.6609E+000
483.8333,-1.2737E+001
484.8333,-3.7583E+001
485.8333,-3.3515E+001
486.8333,-5.9916E+001
487.8333,-6.8111E+001
488.8333,-5.7309E+001
489.8333,-4.6770E+001
490.8333,-3.2876E+001
491.8333,-3.0976E+001
492.8333,-3.5930E+000
493.8333,1.1511E+001
494.8333,9.8736E+000
495.8333,-4.2554E+001
496.8333,-9.9735E+001
497.8333,-7.7126E+001
498.8333,-3.1932E+001
499.8333,-7.9547E+000
500.8333,-3.3141E+001
501.8333,-5.2097E+001
502.8333,-5.0956E+001
503.8333,-4.4985E+001
504.8333,-6.3194E+001
505.8333,-5.1192E+001
506.8333,-3.6731E+001
507.8333,-1.3669E+001
508.8333,-1.3307E+001
509.8333,-4.7057E+001
510.8333,-5.2480E+001
511.8333,-4.7487E+001
512.8333,-8.2824E+001
513.8333,-4.3592E+001
514.8333,-3.0073E+001
515.8333,-2.1538E+001
516.8333,-1.9741E+001
517.8333,-4.0307E+001
518.8333,-7.9194E+001
519.8333,-4.2924E+001
520.8333,-1.0742E+002
521.8333,-9.5261E+001
522.8333,-4.9419E+001
523.8333,-2.7012E+001
524.8333,-4.5345E+001
525.8333,-5.8683E+001
526.8333,-5.9323E+001
527.8333,-9.2021E+001
528.8333,-8.5697E+001
529.8333,-6.7539E+001
530.8333,-6.3145E+001
531.8333,-9.1879E+001
532.8333,-1.0472E+002
