"",32.500
378.8333,-2.3169E+001
379.8333,-7.1302E+001
380.8333,-1.3673E+002
381.8333,-6.5539E+001
382.8333,-2.6846E+001
383.8333,-1.0909E+002
384.8333,-1.3842E+002
385.8333,-4.9331E+001
386.8333,-3.3324E+001
387.8333,-2.9053E+001
388.8333,-8.6116E+001
389.8333,-1.7479E+002
390.8333,-8.3139E+001
391.8333,-4.0264E+001
392.8333,-7.2966E+001
393.8333,-6.3037E+001
394.8333,-4.5567E+001
395.8333,-3.6564E+001
396.8333,-1.9786E+001
397.8333,-4.4003E+001
398.8333,-9.5221E+001
399.8333,-1.5201E+002
400.8333,-1.2170E+002
401.8333,-9.1239E+001
402.8333,-8.6797E+001
403.8333,-1.1409E+002
404.8333,-6.8758E+001
405.8333,-4.5912E+001
406.8333,-6.5301E+001
407.8333,-1.1717E+002
408.8333,-9.9776E+001
409.8333,-1.5842E+002
410.8333,-1.4411E+002
411.8333,-7.3317E+001
412.8333,-5.8441E+001
413.8333,-1.4183E+002
414.8333,-3.9679E+001
415.8333,-1.8669E+001
416.8333,-1.6904E+001
417.8333,-7.6212E+001
418.8333,-1.2957E+002
419.8333,-5.7600E+001
420.8333,-2.2200E+001
421.8333,-1.1816E+001
422.8333,-1.3285E+001
423.8333,-2.1580E+001
424.8333,-1.9249E+001
425.8333,-6.3961E+000
426.8333,-1.4604E+001
427.8333,-4.4950E+001
428.8333,-2.1692E+002
429.8333,-1.3942E+002
430.8333,-1.3799E+002
431.8333,-8.6242E+001
432.8333,-2.8792E+001
433.8333,3.5807E-002
434.8333,-1.3644E+000
435.8333,3.8439E+000
436.8333,3.5649E+001
437.8333,3.4397E+001
438.8333,-2.7445E+001
439.8333,-6.0178E+001
440.8333,-7.9242E+001
441.8333,-4.8020E+001
442.8333,-4.7584E+001
443.8333,-4.9053E+001
444.8333,1.9586E-001
445.8333,2.0725E+001
446.8333,5.0738E+000
447.8333,2.3262E+000
448.8333,2.4322E+000
449.8333,2.0080E+001
450.8333,8.4941E+000
451.8333,-3.5972E+001
452.8333,-1.0999E+001
453.8333,-8.8157E+000
454.8333,4.0307E+000
455.8333,-2.1539E+000
456.8333,-3.4263E+000
457.8333,-2.4330E+001
458.8333,-3.4943E+001
459.8333,-4.6847E+001
460.8333,-3.2503E+001
461.8333,-4.8631E+001
462.8333,-4.0158E+001
463.8333,-2.8701E+001
464.8333,-1.8426E+001
465.8333,-2.4629E+001
466.8333,-1.9554E+001
467.8333,-6.6632E+000
468.8333,-1.3450E+001
469.8333,-1.4960E+001
470.8333,-1.6138E+001
471.8333,-7.1893E+000
472.8333,1.0554E+001
473.8333,1.2281E+001
474.8333,2.4753E+001
475.8333,2.0629E+001
476.8333,5.6463E+001
477.8333,4.5158E+001
478.8333,2.4179E+000
479.8333,4.0220E+000
480.8333,1.8340E+000
481.8333,8.2267E+000
482.8333,5.2541E+000
483.8333,1.1205E+001
484.8333,9.3216E-001
485.8333,-1.5989E+000
486.8333,-1.3173E+001
487.8333,-1.5867E+001
488.8333,-8.5728E+000
489.8333,-1.2456E+001
490.8333,-1.0027E-001
491.8333,1.6616E+001
492.8333,2.5141E+001
493.8333,2.4184E+001
494.8333,2.0708E+001
495.8333,-5.9610E+000
496.8333,-3.7387E+001
497.8333,-1.9903E+001
498.8333,-2.7782E+000
499.8333,3.5835E+000
500.8333,-1.5778E+001
501.8333,-3.3049E+001
502.8333,-2.7923E+001
503.8333,-1.7212E+001
504.8333,-2.0132E+001
505.8333,-9.4957E+000
506.8333,-4.2378E+000
507.8333,1.0385E+001
508.8333,2.1274E+001
509.8333,8.6723E+000
510.8333,-8.6985E+000
511.8333,-6.3690E-001
512.8333,-1.5876E+001
513.8333,-5.1575E+000
514.8333,-6.6626E+000
515.8333,1.4238E+000
516.8333,3.1224E+000
517.8333,-5.4168E+000
518.8333,-3.4970E+001
519.8333,-7.9502E+000
520.8333,-3.9465E+001
521.8333,-3.5385E+001
522.8333,-8.8271E+000
523.8333,-5.6190E+000
524.8333,-1.2564E+001
525.8333,-1.1537E+001
526.8333,-1.0476E+001
527.8333,-3.2747E+001
528.8333,-3.3709E+001
529.8333,-2.2659E+001
530.8333,-1.5029E+001
531.8333,-1.9307E+001
532.8333,-2.4437E+001
533.8333,-1.9703E+001
534.8333,-2.1728E+001
535.8333,-3.6520E+001
536.8333,-6.5108E+001
537.8333,-5.8725E+001
538.8333,-3.1391E+001
539.8333,-1.9191E+000
540.8333,7.6793E+000
541.8333,9.3105E+000
542.8333,-2.8003E+000
543.8333,-3.8137E+001
544.8333,-4.4282E+001
545.8333,-5.7948E+001
546.8333,-5.7337E+001
547.8333,-2.7235E+001
548.8333,-2.3377E+001
549.8333,-1.1813E+001
550.8333,-1.1761E+001
551.8333,-1.8968E+001
552.8333,-1.0595E+001
553.8333,-1.4141E+001
554.8333,-1.0308E+000
555.8333,-5.7871E+000
556.8333,-2.2478E+001
557.8333,-3.3800E+001
558.8333,-2.9244E+001
559.8333,-2.2214E+001
560.8333,-1.9659E+001
561.8333,-1.6818E+001
562.8333,-2.0898E+001
563.8333,-2.2417E+001
564.8333,-3.2367E+001
565.8333,-4.2571E+001
566.8333,-2.8403E+001
567.8333,-2.9854E+001
568.8333,-1.5545E+001
569.8333,-1.1681E+001
570.8333,-1.1251E+001
571.8333,-1.0673E+001
572.8333,-1.9505E+001
573.8333,-1.8683E+001
574.8333,-1.5557E+001
575.8333,-2.0912E+001
576.8333,-1.6117E+001
577.8333,-1.2982E+001
578.8333,-1.4571E+001
579.8333,-3.1288E+001
580.8333,-4.6410E+001
581.8333,-4.0719E+001
582.8333,-1.9088E+001
583.8333,-2.9283E+001
584.8333,-3.2535E+001
585.8333,-4.3694E+001
586.8333,-3.6588E+001
587.8333,-1.8775E+001
588.8333,-2.4510E+001
589.8333,-4.4196E+001
590.8333,-3.3753E+001
591.8333,-2.0886E+001
592.8333,-2.2563E+001
593.8333,-7.6571E+001
594.8333,-5.6059E+001
595.8333,-2.8019E+001
596.8333,-3.0017E+001
597.8333,-3.5422E+001
598.8333,-3.4650E+001
599.8333,-7.7122E+000
600.8333,1.1373E+001
601.8333,-3.7238E+000
602.8333,-1.7534E+001
603.8333,-1.5816E+001
604.8333,-1.4341E+001
605.8333,-8.7787E+000
606.8333,-2.1641E+001
607.8333,-5.5452E+001
608.8333,-4.8769E+001
