"",32.500
394.8333,5.9376E+001
395.8333,3.8444E+001
396.8333,2.5013E+001
397.8333,5.5132E+001
398.8333,6.3564E+001
399.8333,4.8368E+001
400.8333,6.6243E+001
401.8333,6.6984E+001
402.8333,4.6010E+001
403.8333,4.9692E+001
404.8333,3.9311E+001
405.8333,6.4421E+001
406.8333,6.6899E+001
407.8333,8.1830E+001
408.8333,4.1720E+001
409.8333,7.2872E+001
410.8333,5.7448E+001
411.8333,7.7412E+001
412.8333,5.7443E+001
413.8333,9.3031E+001
414.8333,6.6029E+001
415.8333,8.6816E+001
416.8333,8.7729E+001
417.8333,9.3380E+001
418.8333,9.3247E+001
419.8333,1.0389E+002
420.8333,6.2691E+001
421.8333,4.5087E+001
422.8333,8.2041E+001
423.8333,1.1573E+002
424.8333,5.3355E+001
425.8333,6.4631E+001
426.8333,8.1862E+001
427.8333,5.1111E+001
428.8333,1.1577E+002
429.8333,1.1735E+002
430.8333,8.0848E+001
431.8333,1.1520E+002
432.8333,8.8232E+001
433.8333,1.0184E+002
434.8333,1.3167E+002
435.8333,7.5977E+001
436.8333,1.0384E+002
437.8333,5.5087E+001
438.8333,9.3719E+001
439.8333,6.8291E+001
440.8333,5.1368E+001
441.8333,1.1705E+002
442.8333,1.2646E+002
443.8333,1.5342E+002
444.8333,1.3582E+002
445.8333,1.5185E+002
446.8333,1.5166E+002
447.8333,1.3769E+002
448.8333,8.0301E+001
449.8333,7.2077E+001
450.8333,1.5490E+002
451.8333,1.7502E+002
452.8333,1.2365E+002
453.8333,1.6456E+002
454.8333,1.5931E+002
455.8333,8.2464E+001
456.8333,8.3959E+001
457.8333,6.1695E+001
458.8333,8.4490E+001
459.8333,1.2795E+002
460.8333,1.2831E+002
461.8333,9.8659E+001
462.8333,1.2744E+002
463.8333,9.8066E+001
464.8333,1.5063E+002
465.8333,8.0713E+001
466.8333,8.2922E+001
467.8333,1.1389E+002
468.8333,6.8153E+001
469.8333,5.0037E+001
470.8333,5.0129E+001
471.8333,6.7651E+001
472.8333,1.6540E+002
473.8333,1.9367E+002
474.8333,1.9079E+002
475.8333,1.6559E+002
476.8333,1.8553E+002
477.8333,1.6746E+002
478.8333,1.1423E+002
479.8333,1.6849E+002
480.8333,7.6752E+001
481.8333,7.8996E+001
482.8333,8.0321E+001
483.8333,1.2530E+002
484.8333,1.6934E+002
485.8333,1.3325E+002
486.8333,1.8763E+002
487.8333,2.0086E+002
488.8333,1.7191E+002
489.8333,1.6184E+002
490.8333,1.9337E+002
491.8333,1.9905E+002
492.8333,1.9316E+002
493.8333,1.7842E+002
494.8333,1.4071E+002
495.8333,1.8836E+002
496.8333,2.0685E+002
497.8333,2.0538E+002
498.8333,1.3623E+002
499.8333,1.2346E+002
