par_id,rmse,nse,r,re,mae,nmae
p001,4.85085341020357,0.125767440558326,0.910024664338918,0.425878157463084,4.44348639794152,0.429949825533337
p002,5.25929008262347,-0.0276492904166259,0.783454516410692,0.371559376747292,4.55114431668143,0.427646955246138
p003,5.80587344547911,-0.252350246630636,0.682940694846139,0.4209803254761,4.83074171965265,0.477261583282912
p004,2.69212696554221,0.730733855488125,0.885318452414023,0.162858803586551,2.17020980678178,0.193007560219758
p005,3.44354617414903,0.559442603294075,0.866983383737217,-0.0796147639137241,2.68606620238956,0.18833284025268
p006,8.42551795271413,-1.6374479176751,0.304050725057151,0.727223755758662,7.08909895154788,0.743430312882459
p007,2.72568286209395,0.723979509876919,0.896386067808842,0.0685687867489559,2.30588998478945,0.186789291997568
p008,4.61545023610833,0.208558496376624,0.853084809113867,0.382578096525052,3.96952983485798,0.393984954474356
p009,8.08598375218667,-1.42916158387312,0.556586825242187,0.707884971095411,7.00837422919263,0.714825215150376
p010,2.92278969146781,0.682615429773439,0.845304365338769,0.141879108860008,2.3126491072272,0.222951122910395
p011,3.20340000419905,0.618747219873288,0.844871516742987,0.13012373737836,2.64212943077921,0.236167713754404
p012,8.72612032173506,-1.82900079655819,0.40014253770495,0.755133362894718,7.36386956738267,0.757291024061533
p013,2.97001492451365,0.672276232373931,0.882471972525717,0.103415764002774,2.4848126088996,0.209864080696801
p014,6.56156402813977,-0.599577983028713,0.635784990729136,0.494396309482756,5.38118077086691,0.530756057283342
p015,6.09927323137921,-0.38212350787408,0.920028693294693,0.556800665435636,5.77513484662949,0.558820192012061
p016,3.45456489569503,0.556618685391482,0.883566631937498,0.0838458549042353,2.7442609924252,0.201736963780385
p017,4.56502903266829,0.22575615155869,0.798605456107688,0.305955203372469,3.70939553664034,0.344517769765021
p018,5.50708111401005,-0.126765710597645,0.748421408261551,0.407537684874911,4.58349970105202,0.431509521572114
p019,3.39386865899516,0.572062112650327,0.818315932807232,0.216202428664515,2.76005099216827,0.280085278472318
p020,3.56908071252156,0.52673606064736,0.787257672829748,0.234326089826456,2.85024205855571,0.29417232531847
p021,6.21291771013321,-0.434108066235439,0.678847029998469,0.484108167451857,5.2338368732773,0.514665268482056
p022,2.56318237876746,0.755910165371544,0.855190391111273,0.022774447875079,2.03747183347699,0.171998945416391
p023,6.6645747440269,-0.65019611994007,0.782976118033324,0.588005039550845,5.92478052652569,0.589970411584844
p024,3.42822677749339,0.563353723271309,0.869089550540655,0.18625844308576,3.04288305350955,0.270450091627556
p025,7.5826536687841,-1.13615674342384,0.622703854254653,0.669454568695253,6.57715840395689,0.679700582084386
p026,3.45739724974869,0.555891341882692,0.822252043588913,0.226244203123644,2.88979007964123,0.282010542490664
p027,2.84512709331842,0.699258045180312,0.844843218849634,0.153900944819415,2.16936814987253,0.200805842908803
p028,3.57078799258776,0.52628317801009,0.844989362400269,0.10261528428982,2.97245904810967,0.234942013814378
p029,2.50318317228025,0.767203773242737,0.903076943881598,0.113744468395537,2.12446604884777,0.18932923761993
p030,6.94975065419628,-0.794440744785506,0.692721359591251,0.595499946554533,6.15052152519162,0.598212204922626
p031,2.99162178231938,0.667490506740933,0.834634732435208,0.140009429147927,2.33617648057644,0.219984698099375
p032,4.07134814004877,0.384161045531414,0.853418456055168,0.344867327403763,3.67214321575172,0.353576723937321
p033,7.07797539739775,-0.861267410008699,0.561830787848127,0.592839452312848,6.03560865397497,0.611196568977317
p034,2.78917346255676,0.710970797468083,0.85300489234778,0.135633622141464,2.16447506306059,0.202157326510576
p035,8.69649879949734,-1.80982685094466,0.557567994662998,0.780906334675462,7.64930579334354,0.78533197716785
p036,2.61781314310476,0.745394393176925,0.884658437253051,0.182466428027367,2.27368775560955,0.213096783663526
p037,7.85572331866738,-1.29278342649505,0.208179991307651,0.637602421963208,6.6263941488038,0.683276113550956
p038,2.82721746610171,0.703032374802253,0.864766575811145,0.0387060894003458,2.33868112756954,0.182638798918572
p039,4.74633490342925,0.163034737055312,0.771732082056616,0.362906038150995,3.94366958038579,0.382916367087889
p040,4.69371106085314,0.181491151826315,0.870199962487233,0.34363741208772,4.26018856631329,0.367021999382426
p041,8.96460545401287,-1.98574721832981,0.477644905413792,0.792979358717625,7.8230685387078,0.796818941510981
p042,2.5969086343352,0.749444456230635,0.881050275882462,0.0668385452425667,2.10972472760006,0.179102494312065
p043,3.29145155212168,0.597500254981595,0.844042828420027,0.0738609504294571,2.74061863168712,0.219615387001414
p044,4.28332913512239,0.318362350456384,0.690259777846019,0.269063585665015,3.32743592487662,0.349537220760084
p045,8.21849311820509,-1.50942989415653,0.457677475599018,0.719624322151283,7.06353444624957,0.722579877440457
p046,3.9469124223032,0.421230474652732,0.858312218646313,0.209611665129435,3.37113179812961,0.285448005183924
p047,5.18742557582502,0.000243046286688475,0.771850316902226,0.425291815392445,4.53661844576241,0.444700947950127
p048,2.69370221922105,0.730418650012305,0.863684280723281,0.160093801212498,2.10097892883131,0.195162773309041
p049,3.8325984030491,0.454270658850784,0.828404644791828,-0.086659879457063,2.83855412557667,0.194340184657771
p050,2.71322141062287,0.726497596821068,0.863771270362722,-0.00341228648471989,2.02420206993704,0.163521759915651
p051,3.9427490789271,0.422450843962996,0.85556101568034,0.219565518017486,3.43804998245728,0.302143317924185
p052,5.3781775503629,-0.0746349149787466,0.866645391760546,0.459823210860163,4.86988585248097,0.465163104861122
p053,4.01399367857719,0.401389894622076,0.880074432286488,0.313779728070024,3.69840698111366,0.332608147687438
p054,3.64604776007303,0.506104144142652,0.825309130093356,0.134026517007238,3.12725255650164,0.258730869652876
p055,3.6921764997665,0.493527833831302,0.891797465163032,0.203454233018309,3.1603576935889,0.260418010541932
p056,4.47167998070818,0.257097009819611,0.807793239353856,0.331635734290966,3.69779276682924,0.345505409611855
p057,5.08961215427722,0.0375901628868619,0.720580004830661,0.375062823756756,4.18274111711073,0.401507256654235
p058,7.96394475703006,-1.35638990388781,0.553389280831974,0.695047560639458,6.88772708849052,0.70391230723052
p059,5.81675630777362,-0.257049601186672,0.640611411774479,0.433067434222027,4.60937686416329,0.469724114206693
p060,5.01671935455926,0.0649597878713726,0.806044323952271,0.422123107738962,4.28866336802491,0.443619819570668
p061,7.10656019929957,-0.876331433490464,0.667962348944288,0.628585502001642,6.14175373185233,0.637235546692691
p062,3.75628921064511,0.475785872065242,0.838484628283822,0.169346255640486,3.09463299234888,0.269083050584888
p063,3.41035465007045,0.567894529299171,0.882981480972394,0.187019081035513,2.97420152416267,0.259779409467902
p064,7.4336022974359,-1.05300175366478,0.419583656459829,0.622191066165438,6.34825971575177,0.652190807413227
p065,6.35073222795921,-0.498436277104434,0.888040818941022,0.573488175608386,5.87713857392674,0.575193834554182
p066,4.52042171428478,0.240813318654594,0.766649134348166,0.322672385055249,3.74643260736208,0.375113563287185
p067,3.36369151515633,0.579638439988154,0.847415555533366,-0.0958653975820195,2.3331376619548,0.16196588330563
p068,7.13514938459983,-0.891458495271211,0.496551977469823,0.603978756242974,6.06905204218941,0.628391944126904
p069,7.90000934322387,-1.3187070661138,0.287991147760807,0.662893436327044,6.63496451179397,0.692451375864357
p070,8.81525255080326,-1.88708914431408,0.219477278607683,0.753610212146293,7.41134429815349,0.772479278142123
p071,7.65406495678149,-1.17658164669919,0.617934746685286,0.674176795495136,6.65435720921121,0.683533395074286
p072,8.93215104858787,-1.9641678532713,0.337913553416111,0.786146167256115,7.61943351075309,0.794544282173649
p073,4.08349992421903,0.38047936079537,0.864109295526564,0.237661015428721,3.48924478889143,0.294869879358782
p074,4.09565918715168,0.376784427673002,0.858946446484311,-0.0304015329492726,2.94511796627825,0.188789375479
p075,3.84732860663926,0.450067686649711,0.758619736556225,0.224865345134963,2.98277841648972,0.299748883855775
p076,8.58007006463367,-1.73509455076031,0.554017297132359,0.767114112474096,7.52891844436383,0.772763397792909
p077,5.6323748747864,-0.178619930213114,0.777370322309249,0.497279983260709,5.02852032460152,0.501090443506973
p078,4.81430431251434,0.138891744542213,0.760559197263287,0.373055641166036,4.10590278229286,0.399985135151737
p079,7.79056365556234,-1.25490597092862,0.280443363569218,0.650131785376014,6.57410638654665,0.684638986418554
p080,4.05534041997783,0.388994234475258,0.820778394649487,-0.118082486081313,3.05829194244884,0.211235624745615
p081,3.77837933171721,0.469602107819861,0.772749023492446,0.246082259161596,3.03623688387877,0.30970904585697
p082,5.65685310345399,-0.188886725594678,0.856850342253445,0.484839391893236,5.10587542499811,0.486677965337664
p083,3.60108216056293,0.518211159987868,0.861766432881331,0.198025133402264,3.18498775923771,0.277834376244814
p084,3.55145571149914,0.531398707666225,0.880734800282895,0.155185718692754,3.05365794840107,0.25228492607842
p085,8.18854093062355,-1.49117205814757,0.319466756772851,0.700432660656883,6.87978987490165,0.72008874253308
p086,1.83532478452421,0.87485412634033,0.928540848405524,-0.0347048387826767,1.43802600678915,0.120560002453955
p087,7.3499363574484,-1.00704834074663,0.611492464231921,0.641131695954462,6.36511915529693,0.654990412370733
p088,5.11333468865403,0.0285977262922408,0.793802664061884,0.406814159901641,4.30821917210489,0.418110979547293
p089,2.30588192401908,0.802455562435094,0.905521112168819,-0.0280991214949667,1.77044241143205,0.135475801547193
p090,3.07508800112811,0.648677654910065,0.872983130013414,0.0366685995805893,2.42764317208038,0.181351595677613
p091,8.10758604020148,-1.44215828180116,0.411485294016461,0.704101402346536,6.90267231289466,0.719348670671407
p092,3.71422603350688,0.487460506887611,0.838099504552522,-0.0749383138204367,2.74544513704623,0.188172013956362
p093,6.14597594763183,-0.403370646075368,0.750737777757328,0.530026558720371,5.50770369460779,0.534192168304143
p094,5.56557455245079,-0.150828702319088,0.802793662392382,0.44974785923968,4.77938016711349,0.453402105904867
p095,3.90810123927921,0.432556942624715,0.840163992960493,-0.00703376822224753,2.87567396579959,0.190901652897506
p096,5.12246513992665,0.0251255265304016,0.788140094272493,0.420351590630675,4.53339724489048,0.43776086327093
p097,3.82810908012676,0.455548392702744,0.819804763343203,0.279425421321449,3.24777001084241,0.317486114569611
p098,3.70327038017487,0.490479668091262,0.857486601458249,0.0353748978686735,2.8319539293902,0.197015348273109
p099,3.41305796792224,0.56720921558584,0.856966292874838,-0.120893291007447,2.62209222278633,0.187085972758135
p100,5.41029986981513,-0.087510226016414,0.809674533531375,0.433200609746487,4.60841374343778,0.43732607460493
